,vote_average,vote_count,release_date,revenue,runtime,adult,budget,original_language,popularity,genres,production_companies,production_countries,spoken_languages,keywords,profit,profit_perc,profitable,profitable_perc,January,February,March,April,May,June,July,August,September,October,November,December,Winter_release,Spring_release,Summer_release,Autumn_release,Drama,Comedy,Romance,Action,Crime,Thriller,Horror,Adventure,Science Fiction,In_English
16552,5.914,116,1961-11-22,4200000,102,False,2000000,en,14.422,"Comedy, Music","Hal Wallis Productions, Paramount",United States of America,"English, French, Hungarian","hawaii, musical, romantic comedy, tiki culture",2200000,0.5238095238095238,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
16570,6.621,116,1993-06-18,6582052,71,False,13000000,en,13.718,"Animation, Family, Adventure","Hanna-Barbera Productions, HTV Cymru Wales","Argentina, Canada, Denmark, Spain, Taiwan, United Kingdom, United States of America",English,"friendship, animal",-6417948,-0.9750679575305695,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
16576,5.5,116,2014-02-12,53086,112,False,8000000,en,11.765,Drama,"Buffalo Gal Pictures, Wanda Visión, Arcadia Motion Pictures","Canada, France, Spain","French, English","new age, woman director, healer",-7946914,-149.69886599103341,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
16594,6.569,116,2019-06-20,55478164,172,False,8751000,hi,8.157,"Drama, Romance","Cine1 Studios, T-Series",India,Hindi,"self-destruction, delhi, india, surgeon, family relationships, love, remake, based on movie, medical student, anger issues, unconditional love, self hatred",46727164,0.8422622637620092,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
16597,6.918,116,2017-02-09,1632440,140,False,4480000,hi,7.372,"Comedy, Crime",Star Studios,India,Hindi,"courtroom, celebrity lawyer",-2847560,-1.7443581387371052,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
16623,6.478,115,2010-03-01,200,68,False,200,en,7.977,"Action, Drama, Comedy","Ramon Film Productions, Wakaliwood",Uganda,"Ganda, English","africa, drug cartel, police officer killed, police raid, apologetic, awestruck",0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
16626,7.539,115,2022-04-14,90410749,168,False,13000000,kn,14.352,"Action, Crime, Drama","Hombale Films, Vaaraahi Chalana Chitram, Excel Entertainment",India,Kannada,"undercover, sequel, one man army, don, action hero",77410749,0.856211787383821,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
16628,6.2,115,2004-07-02,18400000,125,False,15000000,en,11.936,"Drama, Music","Winkler Films, Metro-Goldwyn-Mayer, Potboiler Productions","United Kingdom, United States of America","Italian, French, English","musical, biography, hollywood",3400000,0.18478260869565216,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
16629,5.813,115,2017-08-17,5699056,114,False,6000000,es,5.572,"Drama, Thriller","K & S Films, La Unión de los Ríos, Mod Producciones, Maneki Films, ARTE France Cinéma, Movistar+, Telefe","Argentina, France, Spain","English, Spanish, Portuguese","politics, snow, hypnotherapy",-300944,-0.052805938386989,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
16645,6.1,115,2022-09-02,30272,96,False,5000000,en,18.822,"Action, Crime, Thriller","Highland Film Group, Bay Point Media, 23ten, Particular Crowd, Streamline Global, Thomasville Pictures, Ignition Film Productions, Source Management + Production, Short Porch Pictures, Baird Film","Ireland, United Kingdom, United States of America",English,,-4969728,-164.169133192389,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1
16671,5.383,115,1988-10-07,21032267,123,False,15000000,en,7.838,"Comedy, Drama",Columbia Pictures,United States of America,English,stand-up comedian,6032267,0.28681011894723474,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
16698,5.425,114,2016-12-28,1453270,92,False,7230000,fr,6.114,Comedy,"UGC Distribution, Cinémaginaire, Incognita Films","Canada, France",French,"group therapy, father son relationship",-5776730,-3.974987442113303,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
16699,6.571,114,2004-10-15,89781,91,False,6500000,en,15.918,"Comedy, Drama","Myriad Pictures, Eulogy Productions LLC, Ovation Entertainment, Artisan Entertainment","Germany, United Kingdom, United States of America",English,"funeral, family secrets, dysfunctional family, death in family, family conflict",-6410219,-71.39839164188415,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
16730,5.193,114,1929-02-08,4358000,101,False,379000,en,6.957,"Music, Romance, Drama",Metro-Goldwyn-Mayer,United States of America,English,"new york city, dancing, love triangle, revue girls, show business, musical, tap dancing, singer, singing, black and white, undressing, broadway, pre-code, vaudeville, dressing room, wisecrack humor, showbiz, chorus girl, girl fight, crooner, broadway show, early sound film, dance act, sisterhood, partially lost film, sister act, show girls, stage show performer, sister sister relationship, vaudeville troupe, sisters love, many beautiful girls, dancing girls, sisters love same man",3979000,0.9130335016062414,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
16747,6.329,114,1997-11-07,14842388,109,False,6000000,en,12.078,Drama,"Trimark Pictures, Addis Wechsler Pictures, ChubbCo Film",United States of America,"French, Haitian; Haitian Creole, English","sibling relationship, parent child relationship, superstition, aunt niece relationship, menstruation, tavern, curse, all black cast, woman director",8842388,0.5957523816248437,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
16761,6.908,114,2007-10-09,34786960,123,False,16000000,zh,10.043,"Action, History","Huayi Brothers Media Corporation, Media Asia Films, Shanghai Film Group, MK Pictures, China Film Co-Production Corporation","China, Hong Kong, South Korea","Mandarin, English, Russian","civil war, korean war, chinese civil war, chinese communism",18786960,0.5400575388018959,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
16780,3.85,113,2007-04-27,155362,90,False,10000000,en,8.25,Horror,"Boll Kino Beteiligungs GmbH & Co. KG, Pitchblack Pictures Inc., Lighthouse Pictures",Canada,English,"revenge, serial killer, electric chair",-9844638,-63.365803735791246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
16791,6.115,113,2009-10-10,744816,97,False,4500000,en,6.261,"Comedy, Drama",Werc Werk Works,United States of America,English,"florida, dark comedy, bar mitzvah, sequel, pedophile",-3755184,-5.041760649610105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
16795,7.46,113,2022-02-24,25300000,157,False,12000000,hi,10.93,"Crime, Drama, History","Bhansali Productions, Pen Studios",India,Hindi,"based on novel or book, biography",13300000,0.525691699604743,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
16808,6.212,113,2023-06-15,16000000,97,False,5000000,en,56.495,"Horror, Comedy","MRC, CatchLight Studios, Artists First, Tracy Yvonne Productions, The Story Company",United States of America,English,"parody, cabin, slasher, group of friends, racial stereotype, black stereotype, duringcreditsstinger, weekend getaway, african american, death game, juneteenth",11000000,0.6875,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
16826,5.881,113,2008-10-06,767567,112,False,2500000,en,11.665,"Drama, Romance",APT Films,"Spain, United Kingdom",English,"friendship, prayer, kidnapping, artist, poet, surrealism, love, friends, writer, butterfly, lgbt, exhibitionism, art class, gay artist",-1732433,-2.2570446618992217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
16846,5.748,113,2019-02-28,242483,123,False,2500000,fr,8.387,"Comedy, Drama","Pie Films, Komplizen Film, ARTE France Cinéma, SBS Productions","Germany, France, Israel","Hebrew, French, English",gay theme,-2257517,-9.310001113480121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
16848,5.1,113,1987-10-07,5406879,116,False,9000000,en,7.145,"Drama, Crime, Thriller","Gladden Entertainment, 20th Century Fox",United States of America,English,"sicily, italy, sicilian mafia, sicilian",-3593121,-0.6645462197323077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
16849,6.987,113,1947-09-01,5550000,95,False,1961000,en,7.722,"Comedy, Romance",RKO Radio Pictures,United States of America,English,playboy,3589000,0.6466666666666666,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
16859,5.752,113,1961-07-12,7000000,105,False,1580000,en,9.139,"Adventure, Drama, Science Fiction","Windsor Productions, 20th Century Fox",United States of America,"French, English","race against time, mutiny, desertion, heat, climate change, iceberg, nuclear missile, betrayal, physicist, laboratory, armageddon, electrocution, explosion, united nations, sabotage, religious fundamentalism, diver, brawl, moral dilemma, mini submarine, abandoned ship, giant  squid, disobeying orders, minefield, nuclear submarine, meteor shower, sky on fire",5420000,0.7742857142857142,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
16860,6.987,113,2022-12-16,21110363,93,False,17000000,en,34.244,"Animation, Adventure, Comedy, Family, Fantasy","Ulysses Filmproduktion, Cantilever Media, Filmförderung Hamburg Schleswig-Holstein, MEDIA sub-programme of Creative Europe, FFA, Narrativia, Studio Rakete, Squeeze, Red Star 3D","Germany, United Kingdom",English,"based on novel or book, grim reaper, cartoon cat, nine lives, rat, terry pratchett, discworld, interspecies friendship",4110363,0.19470830511062268,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
16864,5.522,113,2018-11-16,5812,102,False,15000000,en,9.557,"Crime, Drama, Thriller","Pimienta, Blue Rider Pictures, JTP Films, Speed Kills Production, Hannibal Classics","Puerto Rico, United States of America",English,"based on novel or book, sports, based on true story",-14994188,-2579.8671713695803,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
16865,4.296,113,1999-03-26,13260050,92,False,50000000,en,10.682,"Action, Mystery, Thriller, Drama",Metro-Goldwyn-Mayer,United States of America,English,"undercover, drug trafficking, undercover cop",-36739950,-2.7707248464372305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
16875,4.397,112,2010-10-01,143000,96,False,5000000,en,7.985,"Horror, Thriller","Tiger Tail Entertainment, Deon Taylor Enterprises",United States of America,English,"friendship, killing, maniac, mysterious letter, text message, threat",-4857000,-33.96503496503497,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
16891,4.888,112,1998-10-02,631221,86,False,1100000,en,8.462,Horror,"Shooting Gallery, Snider Than Thou Productions Inc.",United States of America,English,,-468779,-0.7426543160002598,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
16916,6.107,112,2009-01-18,232732,91,False,250000,en,5.366,"Comedy, Drama",Big Fan Productions,United States of America,English,"sports, gun, loser, diner, beating, hospital, obsessed fan, sports bar",-17268,-0.07419693037485176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
16920,5.652,112,2019-09-04,2536386,95,False,5350000,fr,6.193,"Drama, Comedy",Les films du Worso,France,French,,-2813614,-1.1093003982832266,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
16930,5.451,112,1991-08-09,24941969,96,False,17010000,en,11.492,Comedy,"Universal Pictures, Sean Daniel Company, Silver Lion Films",United States of America,English,woman director,7931969,0.31801695367354516,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
16944,5.625,112,2012-05-11,4709246,93,False,5000000,en,8.803,"Comedy, Drama",Pantelion Films,United States of America,"Spanish, English","coming of age, teenage girl, single mother, woman director, mother daughter relationship",-290754,-0.06174109400952934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
16951,6.0,112,2019-10-10,1560697,110,False,2900000,en,13.621,"Action, History, Drama","Kinorob, Cinema Day, Ukrainian State Film Agency","Ukraine, United States of America","English, Mongolian","mongol, 13th century, carpathians",-1339303,-0.8581441496972186,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
16974,7.667,111,2019-09-05,29353057,146,False,6825000,hi,8.206,"Romance, Comedy, Drama","Star Studios, Nadiadwala Grandson Entertainment",India,"English, Hindi","friendship, college, hostel life",22528057,0.7674858874154061,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
16976,6.395,111,1983-11-04,2044892,90,False,1500000,en,13.201,"Drama, Science Fiction","American Playhouse, Entertainment Events, Paramount",United States of America,English,"small town, california, nuclear war, dystopia, disaster, based on short story, woman director",544892,0.2664649282211481,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
16978,5.284,111,2009-10-07,397941,82,False,6000000,en,8.81,"Horror, Thriller, Mystery",Bender-Spink Inc.,United States of America,English,"psychopath, murder, torture, sadistic torture, college student, vacation home, deadly game",-5602059,-14.077612007810202,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
16998,5.635,111,2021-07-08,3468053,89,False,5308245,es,8.489,"Comedy, Family","Bowfinger, Atresmedia, Movistar+, Buendía Estudios, The Glow",Spain,Spanish,"road trip, remake",-1840192,-0.5306124214364659,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17000,6.257,111,2006-10-27,5710236,101,False,14000000,en,9.901,"Action, Drama, Thriller","Working Title Films, Mirage Enterprises, StudioCanal","France, United Kingdom, United States of America, South Africa","English, Afrikaans, Zulu","police brutality, right and justice, resistance, south africa, apartheid, anc (african national congress)",-8289764,-1.451737546399133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
17016,5.946,111,1994-04-29,4350774,81,False,9000000,en,11.686,Comedy,"Paul Schiff Productions, 20th Century Fox",United States of America,English,"mascot, beer keg, political correctness, ultimate frisbee, funky music, fundraising, stage diving",-4649226,-1.0685974495572512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
17021,5.4,111,2019-02-22,98559,89,False,5000000,en,8.744,"Thriller, Mystery, Horror","Latina Pictures, Hurricane Films","Malta, United Kingdom",English,"sailboat, ocean, dolphin, boat, fisherman, ghost ship, alone, malta, survival, lost at sea",-4901441,-49.731034202863256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
17043,6.198,111,1998-12-31,142783,107,False,900000,en,8.846,"Comedy, Drama","Picture Palace North, Umbrella-Rosenblum Film Production, Film4 Productions",United Kingdom,English,"baby, based on novel or book, flying, scotland, ecstasy, nightclub, loser, lsd, controversy, god, football (soccer), drugs, extramarital affair, based on short story, multiple storylines, football (soccer) team, acid",-757217,-5.303271397855487,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1
17054,6.261,111,2012-08-17,24637469,116,False,14000000,en,12.947,"Music, Drama","Akil Productions, Stage 6 Films, Phoenix Pictures, TriStar Pictures",United States of America,"French, English","new york city, motown, duringcreditsstinger, girl group, rise to fame, women of color",10637469,0.43175981266582214,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
17080,6.9,110,2009-02-06,7600000,144,False,1700000,hi,8.871,"Comedy, Drama, Romance","UTV Spotboy Motion Pictures, UTV Motion Pictures, Anurag Kashyap Films",India,"English, French, Hindi, Punjabi, Tamil","drug addiction, tragic love",5900000,0.7763157894736842,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
17082,6.311,110,1978-07-28,78000000,99,False,6000000,en,8.596,"Action, Comedy","Warner Bros. Pictures, Lawrence Gordon Productions",United States of America,English,"stuntman, hollywood",72000000,0.9230769230769231,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
17091,4.409,110,1953-04-01,10158,71,False,20000,en,8.379,Drama,Screen Classics (II),United States of America,English,"transvestism, transvestite, psychology, surrealism, b movie, wool, lgbt, 1950s, hermaphrodite, gay theme",-9842,-0.9688915140775743,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
17114,6.627,110,2016-01-07,9200000,103,False,5200000,hi,5.368,"Thriller, Action, Crime","Getaway Films Private Limited, Vinod Chopra Films, Rajkumar Hirani Films, Vidhu Vinod Chopra Productions",India,Hindi,chess,4000000,0.43478260869565216,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
17117,5.859,110,1991-02-22,9804775,115,False,15000000,en,8.118,"Comedy, Drama, Romance",Paramount,United States of America,English,woman director,-5195225,-0.5298668250928756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
17129,5.764,110,1996-09-06,49620,88,False,2300000,en,8.228,"Comedy, Crime, Thriller","Tinderbox Films, Miramax, A Band Apart",United States of America,"English, Spanish","miami, florida, cleaning lady, bakery, murder, decapitation, serial killer, samurai sword",-2250380,-45.352277307537285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
17157,5.4,110,2016-07-28,43300000,130,False,38000000,zh,13.794,"Action, Fantasy","China Star Entertainment, Huayi Brothers Pictures","China, Hong Kong","Cantonese, Mandarin","superhero, chinese, super power, fox spirit, imaginary kingdom",5300000,0.12240184757505773,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
17162,7.014,110,2015-02-20,11480000,128,False,3700000,hi,7.022,"Crime, Thriller, Action",Maddock Films,India,Hindi,revenge,7780000,0.6777003484320557,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
17172,7.399,109,1999-03-06,15000000,108,False,6000000,ja,9.503,"Fantasy, Science Fiction, Horror",Daiei Film,Japan,Japanese,"japan, giant monster, sequel, giant bird, revenge, kaiju, gamera (giant turtle)",9000000,0.6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
17177,5.394,109,2010-09-11,346594,110,False,20000000,en,10.101,"Drama, Fantasy","Touchstone Pictures, Miramax",United States of America,English,"island, sword, sorcery, banishment, spirit, storm, staff, woman director, sorceress, gender swap, william shakespeare",-19653406,-56.70440342302521,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
17211,6.023,109,2012-03-02,8249053,109,False,6629445,sv,8.608,"Thriller, Action, Drama","Pampas Produktion, TV4",Sweden,"Russian, Swedish, Arabic, English","espionage, woman director",1619608,0.19633865851025567,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
17220,6.1,109,2021-06-24,136579,119,False,5000000,en,11.925,"Crime, Drama, Thriller","Above the Clouds Media Group, CaliWood Pictures, 120dB Films, Carte Blanche, LB Entertainment, Lucky 13 Productions",United States of America,"English, Hebrew","gangster, crime boss, mafia boss, organized crime, crime syndicate, meyer lansky, lansky, meier suchowlański vel lansky, meier suchowlański",-4863421,-35.60884909100228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
17237,6.037,109,1993-03-12,17953778,89,False,6000000,en,9.093,"Music, Comedy",Universal Pictures,United States of America,English,"rap music, hip-hop, wheelchair, dark comedy, satire, jeep, spoof, woman director",11953778,0.6658085000271252,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
17239,7.106,109,2009-10-15,13500000,128,False,2000000,tr,5.501,"War, History, Action, Adventure, Drama","Fida Film, Creavidi",Turkey,Turkish,"guerrilla warfare, ambush, turkey, snow, turkish army, pkk terror, defense",11500000,0.8518518518518519,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
17245,6.541,109,1947-08-15,1300000,86,False,250000,en,9.594,"Crime, Drama, Mystery, Thriller",RKO Radio Pictures,United States of America,English,"army, film noir, anti-semitism, soldier",1050000,0.8076923076923077,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
17247,6.127,109,2017-12-18,87320000,165,False,15000000,hi,10.382,"Action, Thriller","Kabir Khan Films, Yash Raj Films",India,Hindi,"hostage, hostage situation, iran hostage crisis, yrf spy universe",72320000,0.8282180485570316,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
